timestamp,temperature_c,humidity_pct,precip_mm,city,latitude,longitude,load_dts_utc
2025-11-20T01:00,-2.0,88,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T02:00,-2.0,85,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T03:00,-2.0,84,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T04:00,-2.3,86,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T05:00,-2.6,89,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T06:00,-2.4,90,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T07:00,-1.1,84,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T08:00,0.8,77,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T09:00,2.5,71,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T10:00,3.8,69,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T11:00,5.0,68,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T12:00,5.5,68,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T13:00,5.0,71,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T14:00,4.0,75,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T15:00,3.1,80,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T16:00,2.8,83,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T17:00,2.8,86,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T18:00,2.6,89,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T19:00,2.0,91,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T20:00,1.3,92,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T21:00,0.8,93,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T22:00,0.5,92,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-20T23:00,0.4,92,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T00:00,0.3,91,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T01:00,0.1,91,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T02:00,-0.1,92,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T03:00,-0.2,92,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T04:00,-0.4,93,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T05:00,-0.6,93,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T06:00,-0.5,93,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T07:00,0.1,92,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T08:00,1.0,89,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T09:00,1.7,88,0.0,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T10:00,0.8,93,0.3,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T11:00,1.1,93,0.3,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T12:00,1.3,93,0.3,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T13:00,1.4,93,0.7,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T14:00,1.3,93,0.7,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T15:00,1.1,94,0.7,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T16:00,1.0,94,0.7,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T17:00,0.8,94,0.7,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T18:00,0.7,94,0.7,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T19:00,0.6,94,0.2,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T20:00,0.6,94,0.2,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T21:00,0.6,93,0.2,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T22:00,0.5,93,0.2,Krakow,50.06,19.94,2025-11-15 21:36:39
2025-11-21T23:00,0.5,93,0.2,Krakow,50.06,19.94,2025-11-15 21:36:39
